C:\Users\Caio\Documents\Visual Studio 2015\Projects\StemCrossSection\images\1\1413205001.jpg,0.0806898310952389628846819598,0.1348619895172616370328893621,0.2023156446327376749407057375,0.0267685412292001199908242311,0.242270887566065328066311082,0.56803633346175503067302848,0.0743447241399203861464202611,0.3237623762376237623762376238,0.3230646009659063740257256252
C:\Users\Caio\Documents\Visual Studio 2015\Projects\StemCrossSection\images\1\1413206001.jpg,0.0325726449185683877035790307,0.1860925784145733834019954549,0.2652556027537717884868902886,0.024783833314883829624983088,0.2290410878049860187842613565,0.0819346858841112504509456975,0.0244607954689119826038585046,0.100527631213551791169119689,0.3553511566698988779609364178
C:\Users\Caio\Documents\Visual Studio 2015\Projects\StemCrossSection\images\1\1413207001.jpg,0.0268049633497820150433574474,0.0423932828371792613469555516,0.1477180131575561597776767564,0.0233599045142589198175540304,0.0539508463376200884460936309,0.2695760171943211143585967887,0.0662252192378142678834838145,0.0749224647725799535287254306,0.0399405962111973727104789732
C:\Users\Caio\Documents\Visual Studio 2015\Projects\StemCrossSection\images\1\1413208001.jpg,0.0324279166730536352070144243,0.4245698075387725288352103824,0.365667856301744596822406203,0.0309777347531461761858664085,0.2936596101446237686019702368,0.2335978217522243155158899325,0.0271910513476527637293984649,0.3047142202320087444025245936,0.3097775970967645979792371075
C:\Users\Caio\Documents\Visual Studio 2015\Projects\StemCrossSection\images\1\1413216001.jpg,0.0516720972520930060828710413,0.2730988952591184556110821555,0.1282226549905206546551968738,0.0309538027251506432875522501,0.117511467889908256880733945,0.039305024872035181313531829,0.1581554546020287510112639243,0.1864860562381510586260293203,0.1308537066703814631654709665
C:\Users\Caio\Documents\Visual Studio 2015\Projects\StemCrossSection\images\1\1413222001.jpg,0.0264753688422105526381595399,0.2978824930077859248620455061,0.511740175538080924159319125,0.1485332418081605459207365084,0.4586691300608415888892428248,0.3499067525247193778809951089
C:\Users\Caio\Documents\Visual Studio 2015\Projects\StemCrossSection\images\1\1413227001.jpg,0.9885540809419293963200754856,0.0417141430912306974422415383,0.0410279071348448281722696217,0.0339265374110500079611008365,0.0331984001548237267361223107,0.2129367750250608620936560218,0.0299717441561777549447726689,0.0285636584598910484672847952,0.1120702826585179526355996944,0.0776394087483567980893701143
C:\Users\Caio\Documents\Visual Studio 2015\Projects\StemCrossSection\images\1\1413231001.jpg,0.9901906402358917467083175196,0.054144009000562535158447403,0.0844785859371623665672673841,0.1369990791786752131641573289,0.0468982767182241185882699134,0.0408772125125236557942780808,0.0558975755924816126396077363,0.0470853468109286790047029909,0.1829466715291609392094706427
C:\Users\Caio\Documents\Visual Studio 2015\Projects\StemCrossSection\images\1\1413232001.jpg,0.0387925510415331683705156895,0.0887443009118541033434650456,0.0469939000754840157496378807,0.165356821333852405168008954,0.02964982944362003507487136,0.2033492822966507177033492823,0.0555896927651139742319127849,0.1372154598953996425998521748,0.1225681813046523713762794586
C:\Users\Caio\Documents\Visual Studio 2015\Projects\StemCrossSection\images\1\1413233001.jpg,0.0254796094198736358414704193,0.1569927326327522861773354942,0.2245735648530576443237074949,0.0278700687074610496435598852,0.1288690476190476190476190476,0.292053939596567480218433077,0.0276080221751182129463557802,0.2077921114515255595201887198,0.3829361367802761046054846796
C:\Users\Caio\Documents\Visual Studio 2015\Projects\StemCrossSection\images\1\CS14_113.jpg,0.1595575098158787217425725626,0.7745471427220440692246189293,0.8025150835664254837143715759,0.6813595782166588583079836618,0.7537321116030062802429733347,0.8126359352344127597873368777,0.0567470855651078003330782734,0.7837534375864481799098498039,0.8163590977979852010341446019,0.8408712035274273257247699182,0.1595819034725938985612190284,0.6882133882345817312059099579
